date,AEP,AMZN,CAT,JPM,XOM
2011-09-21,29.271076006576,231.87,65.913886989001,25.599854426871,59.381306859034
2011-09-22,28.981882465256,223.23,61.378984985978,24.697025018936,57.128827107399
2011-09-23,29.271076006576,223.61,61.345762260681,24.967030075515,57.186582998467
2011-09-26,29.521189339609,229.85,63.829160976622,26.70518762724,59.175035819507
2011-09-27,29.622797881154,224.21,64.510226845208,26.637686363096,60.156885967656
2011-09-28,29.466477048008,229.71,62.359055382235,25.709543981106,59.463815274845
2011-09-29,30.06831225562,222.44,62.616531503286,26.48580851877,60.95721760102
2011-09-30,29.716590381042,216.23,61.329150898032,25.414225950473,59.925862403385
2011-10-03,29.036594756857,211.98,58.596581742364,24.173890221815,58.704737849386
2011-10-04,28.653608715649,212.5,60.249412325884,25.743294613179,60.090879235007
2011-10-05,28.950618298626,219.498,61.677989513649,26.236721938877,61.014973492088
2011-10-06,29.40394871475,221.51,64.028497328403,27.546856562284,60.965468442602
2011-10-07,29.497741214637,224.74,62.724505360501,26.117618791295,60.693190670426
2011-10-10,30.15428871385,231.32,65.722856318544,27.478797620809,62.93741958048
2011-10-11,29.935439547446,235.48,66.99362556115,27.478797620809,62.929168738899
2011-10-12,29.86509517253,236.81,67.857416418868,28.24446071241,63.663493639615
2011-10-13,29.943255589103,236.15,67.641468704439,26.883281882896,63.011677154709
2011-10-14,30.216817047108,246.71,69.842474255357,27.129995545746,64.447323589817
2011-10-17,29.943255589103,242.33,67.707914155032,26.406869292567,63.919269728628
2011-10-18,30.138656630536,243.88,70.365732178782,27.963717578823,65.090889233142
2011-10-19,30.06831225562,231.53,69.402273145173,27.436260782386,64.711350520412
2011-10-20,30.451298296827,233.61,70.365732178782,28.184909138619,64.942374084682
2011-10-21,30.584171005001,234.78,72.97960283769,28.431622801468,66.113993589196
2011-10-24,30.521642671743,237.61,76.637351555268,29.409970085181,66.14699695552
2011-10-25,30.209001005451,227.15,75.067358955029,28.49117437526,65.544685520101
2011-10-26,30.326241630311,198.4,76.470331065881,29.078182745487,66.889572697817
2011-10-27,31.029685379467,206.78,80.395312566477,31.196517298918,67.557890865885
2011-10-28,30.810836213063,217.32,80.8796719857,31.213532034287,67.227857202641
2011-10-31,30.701411629861,213.51,78.883777137524,29.571610071186,64.430821906655
2011-11-01,30.255897255395,212.105,76.520437212697,27.827599695872,62.656890966723
2011-11-02,30.756123921462,215.62,78.449523865118,28.618784890527,63.836761312817
2011-11-03,31.162558087641,218.29,80.169834905805,29.248330099177,65.066136708398
2011-11-04,31.029685379467,216.48,79.952708269602,28.899528024114,64.785608094642
2011-11-07,31.076581629411,217.0,79.334732458869,29.129226951594,65.470427945871
2011-11-08,31.006237254495,217.99,80.077973636642,29.792801630982,66.196502005006
2011-11-09,30.397186165568,211.22,76.528788237166,27.682974445236,64.229529716242
2011-11-10,30.721486096036,210.79,76.99644560745,27.853121798925,65.316759124799
2011-11-11,31.259349395348,217.39,80.278398223906,28.312519653886,66.16330416047
2011-11-14,30.903410447274,218.93,80.612439202681,27.69148181292,65.532545114284
2011-11-15,31.022056763299,217.83,81.063394524026,27.819092328187,65.640438109026
2011-11-16,30.555381253601,211.99,79.961059294071,26.772686102998,64.943283373768
2011-11-17,30.318088621551,204.52,78.340960547016,25.938964069921,64.619604389541
2011-11-18,30.500012972789,197.14,78.441172840648,26.049559849819,64.652802234077
2011-11-21,30.096615498305,189.25,76.09453496476,25.445536744223,63.831155581808
2011-11-22,29.701127778222,192.34,75.150869199723,25.02016836,63.100803002014
2011-11-23,29.345188830147,188.99,73.288590743057,24.1439094885,61.89738113758
2011-11-25,29.424286374164,182.399,72.420084198244,24.228983165345,61.333017780466
2011-11-28,29.890961883862,194.15,76.395171845657,24.807484167888,62.943113240467
2011-11-29,30.26272034074,188.39,75.610175545537,24.29704210682,63.847754504076
2011-11-30,31.385905465775,192.29,81.739827506044,26.347317718775,66.76086536212
2011-12-01,31.338446939365,197.13,80.854618912292,25.913441966868,66.221400388408
2011-12-02,31.045786026504,196.03,80.412014615416,27.504319723862,66.221400388408
2011-12-05,31.21980062334,196.24,80.8796719857,28.508189110629,66.769164823254
2011-12-06,31.433363992185,191.99,80.136430807927,28.269982815464,67.076244885213
2011-12-07,31.433363992185,195.32,79.242871189706,28.925050127167,67.292030874698
2011-12-08,31.07742504411,190.48,77.597719369244,27.410738679333,66.287796077481
2011-12-09,31.425454237783,193.03,80.144781832397,28.227445977041,67.507816864183
2011-12-12,31.101154307315,189.52,77.864952152263,27.257606061013,66.437186377893
2011-12-13,31.211890868939,180.51,75.977620622189,26.619553484678,66.835560512326
2011-12-14,30.626569043216,180.21,72.653912883386,26.806715573736,65.930919248717
2011-12-15,31.433363992185,181.26,73.23848459624,27.019399765848,66.420587455625
2011-12-16,31.370085956972,181.26,72.820933372773,27.129995545746,66.528480450367
2011-12-19,31.07742504411,179.33,72.862688495119,26.117618791295,66.005614398924
2011-12-20,31.591559080218,182.52,76.60394745739,27.402231311649,68.055581299029
2011-12-21,32.311346730769,174.35,76.520437212697,27.495812356178,68.98512094604
2011-12-22,32.722653959655,179.03,76.670755653145,28.457144904522,69.956157898721
2011-12-23,32.880849047688,177.28,77.038200729797,28.559233316735,70.728007784186
2011-12-27,32.944127082901,176.27,76.453629016942,28.099835461774,70.77780455099
2011-12-28,32.65146617004,173.89,74.633105682623,27.776555489765,69.864863826247
2011-12-29,32.857119784483,173.86,75.643579643415,28.431622801468,70.769505089856
2011-12-30,32.675195433245,173.1,75.660281692353,28.286997550833,70.34623257202
2012-01-03,32.248068695556,179.03,78.482927962995,29.758772160244,71.37536575264
2012-01-04,32.350895502777,177.51,79.209467091829,29.945934249302,71.391964674908
2012-01-05,32.390444274785,177.61,79.768985731276,30.571414421033,71.176178685423
2012-01-06,32.263888204359,182.61,79.96941031854,30.297231332055,70.645013172845
2012-01-09,32.41417353799,178.56,81.088447597434,30.245822002872,70.960392695938
2012-01-10,32.635646661237,179.34,83.476840595669,30.888438617664,71.142980840887
2012-01-11,32.611917398032,178.9,83.20960781265,31.411100131028,70.611815328309
2012-01-12,32.706834450852,175.93,85.130343440602,31.573896340109,70.329633649752
2012-01-13,32.722653959655,178.42,85.581298761947,30.777051737767,70.445826105629
2012-01-17,32.770112486065,181.66,86.324539939719,29.91166136318,71.118082457485
2012-01-18,32.857119784483,189.44,87.451928243082,31.308281472661,71.748841503671
2012-01-19,32.50909059081,194.45,88.701720810531,31.642442112353,72.230210249445
2012-01-20,32.437902801195,190.93,88.609454245149,32.010875638167,72.61198546161
2012-01-23,32.271797958761,186.09,89.221768724503,32.267922284084,72.595386539342
2012-01-24,32.168971151539,187.0,89.154665767861,32.267922284084,72.354702166455
2012-01-25,32.730563714057,187.8,91.469717771994,32.2165129549,72.387900010991
2012-01-26,32.65146617004,193.316,93.365376297117,32.122262518064,72.01442425996
2012-01-27,31.59946883462,195.37,93.340212688377,31.882352315209,71.234274913361
2012-01-30,31.211890868939,192.15,92.6104680349,31.710987884597,70.952093234804
2012-01-31,31.290988412955,194.44,91.528432859055,31.959466308984,69.499687536349
2012-02-01,31.164432342529,179.46,92.702734600282,32.2165129549,69.690575142432
2012-02-02,31.298898167357,181.72,92.543365078259,32.173671847248,69.325398852535
2012-02-03,31.306807921758,187.68,95.571385996708,32.799152018978,70.479023950165
2012-02-06,31.330537184963,183.14,95.437180083425,32.679196917551,71.167879224289
2012-02-07,31.544100553808,184.19,95.462343692165,32.447854936226,71.657547431197
2012-02-08,31.465003009792,185.48,95.65526469251,32.81628846204,71.201077068825
2012-02-09,31.513028961982,184.98,94.640332473307,32.439286714695,70.833889142075
2012-02-10,31.456998684427,185.54,93.734442558646,32.225081176431,69.932609685508
2012-02-13,31.785176024391,191.59,95.370077126783,32.81628846204,70.450010855019
2012-02-14,31.889232254136,191.3,95.999167345298,32.490696043878,70.658640358854
2012-02-15,31.697128445376,184.47,94.388696385901,32.045148524289,70.199655450417
2012-02-16,31.945262531691,179.93,95.588161735868,32.559241816123,71.276183690206
2012-02-17,31.801184675121,182.5,95.579773866288,32.961948228059,71.451432473427
2012-02-21,31.913245230231,182.26,96.460500172208,32.953380006528,72.244224588
2012-02-22,31.889232254136,180.58,97.139917608204,32.619219366837,72.536305893369
2012-02-23,30.344397458692,178.89,97.467044521831,32.97908467112,72.619757694903
2012-02-24,30.200319602122,179.13,97.299287130228,32.799152018978,72.886803459812
2012-02-27,30.600535870372,178.53,96.98893595576,33.467473298362,72.795006478125
2012-02-28,30.384419085517,183.8,97.097978260303,33.59599662132,72.719899856744
2012-02-29,30.104267697743,179.69,95.797858475373,33.621701285912,72.185808326927
2012-03-01,30.200319602122,180.04,95.110053169797,34.589910318865,72.461199271989
2012-03-02,30.384419085517,179.3,94.35514490758,34.81268407866,72.043940264319
2012-03-05,30.624548846467,180.26,92.342056208334,34.615614983457,72.61141251475
2012-03-06,30.568518568912,181.09,88.852702462974,33.690247058157,71.651716797109
2012-03-07,30.600535870372,183.77,90.823851814319,34.230045014582,71.626681256649
2012-03-08,30.568518568912,187.64,92.501425730358,34.649887869579,70.792163241308
2012-03-09,30.584527219642,184.32,92.451098512877,35.155412939882,70.349868693178
2012-03-12,30.960730511797,183.39,91.377451206612,34.735570084885,71.393016212353
2012-03-13,31.256890550302,184.59,95.034562343576,37.177513221094,72.486234812449
2012-03-14,30.656566147927,182.26,94.170611776816,37.340309430174,71.785239679563
2012-03-15,30.744613726942,184.43,95.160380387279,38.299950241597,71.843655940637
2012-03-16,31.000752138622,185.05,95.269422691821,38.1885633617,72.135737246006
2012-03-19,30.744613726942,185.52,95.395240735524,38.556996887514,72.594722154443
2012-03-20,30.768626703037,192.33,92.904043470207,38.882589305675,72.269260128461
2012-03-21,30.600535870372,191.73,91.427778424093,38.659815545881,71.77689449941
2012-03-22,30.656566147927,192.4,89.272095941984,38.257109133944,71.209422248979
2012-03-23,30.800644004497,195.04,90.446397683211,38.694088432003,71.393016212353
2012-03-26,30.808648329862,202.87,91.218081684588,39.559478806589,72.628102875057
2012-03-27,30.936717535702,205.44,90.639318683555,39.319568603734,72.285950488767
2012-03-28,30.552509918182,201.16,87.451928243082,39.645161021895,71.651716797109
2012-03-29,30.640557497197,204.61,88.928193289196,39.131067730061,71.835310760484
2012-03-30,30.880687258147,202.51,89.347586768205,39.396682597509,72.377747470455
2012-04-02,31.120817019097,198.05,89.95990124756,39.525205920467,72.66148359567
2012-04-03,31.040773765447,199.66,89.08756281122,39.173908837714,71.626681256649
2012-04-04,30.880687258147,193.99,89.129502159121,38.302802542556,70.917340943609
2012-04-05,30.408432061612,194.39,88.802375245493,38.242428838931,70.783818061155
2012-04-09,30.264354205042,191.87,86.873165242049,37.854312172771,69.999371126735
2012-04-10,29.792099008508,186.98,84.239374193869,37.052204396041,68.572345320504
2012-04-11,29.832120635333,187.97,85.346572978454,37.957809950414,69.014639868634
2012-04-12,29.912163888983,190.69,89.280483811564,38.673669579108,69.76570608244
2012-04-13,29.864137936793,188.46,88.819150984653,37.26782476613,69.223269372469
2012-04-16,30.224332578217,185.5,89.53211989897,37.371322543773,70.10785846873
2012-04-17,30.408432061612,188.39,90.932894118862,37.862936987575,71.309564410819
2012-04-18,30.416436386977,191.07,91.603923685277,37.336823284558,71.559919815421
2012-04-19,30.328388807962,191.1,90.43800981363,37.276449580934,71.167696348212
2012-04-20,30.680579124022,189.98,90.749690734188,36.845208840756,71.184386708518
2012-04-23,30.456458013802,188.24,90.0505146151,36.957331433202,71.509848734501
2012-04-24,30.632553171832,190.33,91.314085914657,37.328198469755,72.027249904012
2012-04-25,30.808648329862,194.42,87.135876817455,37.224700692112,72.477889632296
2012-04-26,30.904700234242,195.99,87.936138640507,37.776688839539,71.82696558033
2012-04-27,30.976739162527,226.85,88.079343387791,37.379947358576,71.835310760484
2012-04-30,31.088799717637,231.9,86.571481636986,37.069454025648,72.052285444472
2012-05-01,31.120817019097,230.04,86.015510265181,37.768064024736,72.63644805521
2012-05-02,31.056782416177,230.25,86.453548315694,37.259199951326,71.935452922325
2012-05-03,30.856674282052,229.45,84.802481817606,37.095328470059,71.476468013887
2012-05-04,30.880687258147,223.99,82.923972485598,36.008601804812,70.57518855732
2012-05-07,30.832661305957,225.16,81.870996402634,36.034476249223,70.500081935939
2012-05-08,30.888691583512,223.9,81.281329796174,35.689483657081,70.116203648883
2012-05-09,30.969721729324,222.98,80.860139362988,35.051247361618,69.523695857991
2012-05-10,31.083163933461,226.69,80.396829886484,35.137495509654,69.607147659525
2012-05-11,31.156091064691,227.68,80.447372738466,31.877315513913,69.825615288587
2012-05-14,31.002133787649,222.93,78.84684909236,30.868212181898,69.002160379047
2012-05-15,30.483540854452,224.39,78.071858695299,31.256328848057,68.724874542161
2012-05-16,30.46733482529,224.06,77.381106384874,30.58359329338,69.044173384635
2012-05-17,30.32958357741,218.36,73.961040067406,29.263996628438,68.825705755574
2012-05-18,30.588880044008,213.85,74.702335229813,28.884504777082,68.455991306392
2012-05-21,30.653704160657,218.11,77.482192088839,28.039272926334,68.934939570105
2012-05-22,30.840073496025,215.33,77.069425464317,29.332995146866,68.859316160045
2012-05-23,30.621292102333,217.28,77.894958713361,29.548615516955,68.934939570105
2012-05-24,30.775249379375,215.24,77.010458803671,29.298495887652,69.413887833817
2012-05-25,30.977824743905,212.89,75.763735121441,28.893129591885,68.968549974576
2012-05-29,31.172297093854,214.75,77.937077756679,29.005252184331,68.842510957809
2012-05-30,30.953515700162,209.23,75.96590652937,28.427389592494,67.044354318609
2012-05-31,31.204709152179,212.91,73.80941151146,28.591261073761,66.069652588948
2012-06-01,31.107472977204,208.22,72.04041169208,27.539033667728,65.473067909587
2012-06-04,31.131782020948,214.57,70.13663093408,26.736925890998,65.397444499528
2012-06-05,31.536932750008,213.21,70.465159471965,27.590782556549,65.204184673819
2012-06-06,31.990701566554,217.64,73.000725879743,28.522262555333,67.372055762201
2012-06-07,31.990701566554,218.8,73.405068695601,28.29801737044,67.800588419207
2012-06-08,32.185173916503,218.48,73.792563894132,29.048376258349,67.926627435973
2012-06-11,32.063628697785,216.5,71.762426006177,28.306642185244,67.447679172261
2012-06-12,32.193276931084,216.42,73.329254417628,29.125999591581,68.279536682919
2012-06-13,32.177070901922,214.73,71.846664092814,29.583114776169,67.7501728125
2012-06-14,32.282410091477,214.45,72.352092612637,29.884983294293,69.010562980164
2012-06-15,32.363440237289,218.35,73.228168713663,30.212726256828,69.926446502
2012-06-18,32.468779426845,222.66,73.068116349053,29.859108849882,69.834017889705
2012-06-19,32.428264353939,224.03,74.837116168433,30.514594774952,70.985174242838
2012-06-20,32.120349799853,223.02,73.430340121592,31.437449958932,71.396901697608
2012-06-21,31.682787012469,220.575,71.585526024239,30.626717367398,68.993757777929
2012-06-22,31.804332231187,222.16,71.568678406912,31.040708477968,68.993757777929
2012-06-25,31.739508114537,220.07,69.824950013523,30.462845886131,68.262731480684
2012-06-26,31.917774435324,225.61,69.690169074904,30.799213663469,69.237433210344
2012-06-27,32.193276931084,225.62,69.285826259045,31.722068847449,69.909641299765
2012-06-28,32.355337222708,221.31,69.605930988266,30.945835515129,69.825615288587
2012-06-29,32.331028178965,228.35,71.526559363593,30.816463293076,71.901057764674
2012-07-02,32.752384937187,229.32,70.490430897956,31.290828107271,71.707797938965
2012-07-03,33.230462797477,229.53,72.832249706469,31.204579959236,72.497642444035
2012-07-05,33.254771841221,227.06,73.110235392371,29.900040663281,71.901057764674
2012-07-06,33.189947724571,225.05,71.273845103682,29.482588088576,71.254057478606
2012-07-09,33.125123607922,225.05,70.035545230116,29.534769660414,70.287758350064
2012-07-10,33.246668826639,219.5,67.61791214363,29.786980590965,69.834017889705
2012-07-11,33.311492943289,218.37,67.171450284453,30.082676164715,70.90114823166
2012-07-12,33.497862278656,215.36,67.087212197816,29.604345089531,70.682680602599
2012-07-13,33.781467788998,218.39,69.134197703098,31.36982160339,71.817031753496
2012-07-16,33.919219036879,216.01,68.359207306037,30.5175225967,71.46412250655
2012-07-17,33.959734109785,216.93,68.999416764479,30.430553310303,72.035499382558
2012-07-18,33.959734109785,217.47,69.951307143479,30.404462524384,72.438824236211
